Channel 0,Channel 1
1.3581384917368242e-05,-0.0008216898118376542
0.0008076847061572725,-1.8701574584521722e-05
0.0013330333045885722,0.0004906293558734591
-0.0011112969797792802,-0.0019122428806412255
-0.00038529440278047033,-0.001204297257205611
0.0018595979877384628,0.0009378170388353704
0.0005644677624390783,-0.0003757206239246853
0.00012424509430914663,-0.0007839164653204355
0.0007967399436899538,-8.328181217847624e-05
0.0007237748605744955,-4.916395080808517e-05
0.0014181592348899402,0.0005198732370480801
-0.000525144145418432,-0.0013103063264636118
-0.0016585351031452175,-0.0023606490586520795
-0.0008571352735937672,-0.0015381649006158665
-0.00033665101403683147,-0.0011190026037796335
-0.0002819272017002378,-0.0010422374156962536
0.00033827600478115755,-0.00043664537637181223
1.1149215480186297e-05,-0.0007424876336563893
-0.0001420774590622761,-0.0008728666038932408
0.000911051907237505,0.00012873632633752534
0.0005814929484993518,-0.00012592913889146505
0.0008429511629964106,0.00018844258373570974
-0.00026003767676560034,-0.0008935810197252639
0.000575412524906397,-0.00016126549531079865
0.0006836440648609935,6.050060359674323e-05
0.0006386489302731275,-1.5046089437694109e-05
-0.000230851643519417,-0.0008728666038932408
-0.0006601295491820299,-0.0012457260888696572
9.14108069071904e-05,-0.0004926961486231689
-0.0003098971502278301,-0.0009313543662424825
-0.0005433854161972966,-0.0010787922671645297
-0.0012146641808595128,-0.0017550570193276382
-1.1956394173042156e-05,-0.0005463099307766407
2.3310062666096012e-05,-0.0004939146436721115
0.0001169485859976008,-0.0004524858120080652
0.0008551120101823204,0.0002859221876511127
-0.0008340296639405387,-0.0013029953561699567
0.00018748149967587712,-0.00030017393089024796
0.00016680805945983062,-0.00035744319819054724
-0.000568923195287707,-0.0010629518315282767
-0.0002563894226098274,-0.0006766889010134921
-0.0010152262870105934,-0.0014882066036092224
-0.0001080270869417289,-0.000574335316902319
0.00018748149967587712,-0.00022706422795369568
0.0008648406879310482,0.0003943682470069986
-0.0002904397947303746,-0.000705932782188113
0.0011968318161063834,0.0008269339893815996
1.8445723791732126e-05,-0.0002916444655476502
-0.0009288842719906346,-0.0011348430394158863
0.0008247098922175461,0.00046382246479672326
0.0006094628970269442,0.000214030979763503
1.6013554354550183e-05,-0.0003050479110860181
0.002220775149159981,0.0019077390977936307
-0.000188288678368733,-0.00044761183181229504
-0.0006868834129910312,-0.0008107233563971714
0.0020566037121502,0.0017980745433888023
0.0014509935222918962,0.0012887436129308213
0.0019228343931051931,0.001695720959277629
-0.00014937396737382192,-0.0002818965051561099
-0.0011064326409049165,-0.0011482464849542544
0.000958479211262553,0.0008318079695773697
0.0003966480712735242,0.0003005441282384232
0.0004951509334793928,0.00040167921730065387
-0.0005348728231671598,-0.0005280325050425025
-0.00023328381295659894,-0.00030139242593919054
0.0004039445795850701,0.0003224770391193889
0.0007541769785392698,0.0008037825834516913
0.001415727065452758,0.0013935341871398796
-0.0003950230805291981,-0.0003269808219669838
0.0005656838471576693,0.0005844534746420345
2.0445301286755619e-07,-2.11385646824068e-05
-0.00021017820330337047,-0.0001429880695766606
7.924995972128069e-05,0.00011533288079915745
0.000703101420358449,0.0007306728805151391
6.344085837959806e-05,0.0001652911778058015
-5.816761347949907e-05,7.146705903722607e-05
0.0006544580316148102,0.0007343283656619667
2.209397794750504e-05,0.00014457676197377834
0.0005863572873737157,0.0006368487617465637
0.00061675940533849,0.0007428578310045644
0.0005717642707506241,0.0006429412369912764
0.0011858870536390646,0.0011802975535749355
0.00019721017742460492,0.0003419729599024694
-0.0002867915405746017,-0.00022462723785581063
0.00014127028036942023,0.0002652077718190896
-0.0007501198183577618,-0.0006389155544962734
2.5742232103277955e-05,7.634103923299623e-05
-0.00045704340117733763,-0.0003891240694630532
2.209397794750504e-05,9.949244516290445e-05
-0.00047771684139338416,-0.00037693911897362784
-0.0004096160971522898,-0.0003550062080926622
-0.0005032546204837946,-0.0003939980496588234
-0.00025760550732841837,-0.00018929088143647703
-0.0011939907406434663,-0.001186019831471473
0.0004112410878966159,0.0003712168410770904
0.0005851412026551247,0.0005527726033695286
-0.0005579784328203884,-0.000590175752538572
0.0010083386847247826,0.0008768922863882436
0.0006277041678058087,0.0005284027023906778
-0.0005956770590967084,-0.0005718983268044339
0.0002653109216656993,0.00011898836594598504
0.0009232127544234148,0.0008330264646263122
0.0010727911748101041,0.0009353800487374854
-0.00025760550732841837,-0.00042933440607815696
0.00023369271898233406,7.024856398828353e-05
4.033524872636961e-05,-0.00015029903987031582
0.00030179346322342844,1.1760801639041724e-05
0.0012418269506942491,0.0010011787813803824
0.0004124571726152068,0.00010071094021184698
0.001171294037015973,0.0008671443259967033
0.001464370454196397,0.0011522721674492571
0.0005875733720923067,0.0001299548213864679
0.001206560493855111,0.0008854217517308414
0.00209430233842652,0.0016530736325646403
0.000489070509886438,5.562662340097308e-05
0.000405160664303661,3.856769271577755e-05
0.0006799958107052206,0.00025667830647649185
-0.00020774603386618855,-0.0005694613367065488
0.0009536148723881891,0.0005332766825864479
0.0005924377109666705,0.0001908795738335948
0.001082519852558832,0.0006928995339979204
0.002275498961496575,0.0017919820681440895
0.0007553930632578608,0.0002518043262807217
0.0007067496745142219,0.00018235010849099702
0.00023855705785669795,-0.0002782410200092823
0.0008076847061572725,0.00031394757377679113
0.0002531500744797896,-0.0002173162675621554
0.000279903938288791,-0.0002514341289325464
0.0005596034235647144,0.00012264385109281268
0.0005668999318762602,0.0001141143857502149
-0.000230851643519417,-0.0006827813762582049
0.0005668999318762602,5.075264320520293e-05
-0.0008145723084430833,-0.0011616499304926222
0.0009183484155490509,0.0005089067816075972
0.0006179754900570811,0.00021281248471456048
0.0010946806997447418,0.0006697481280680122
0.0008867302128656857,0.00043092309847527475
0.00028112002300738196,-0.00018076141609387928
0.0006799958107052206,0.00024449335598706646
0.0007651217410065885,0.00026277078172120454
0.0002786878535702,-0.0001527360299682009
0.0015762502483067662,0.0009378170388353704
0.0022110464714112533,0.001625048246438962
0.0017769042268742767,0.001147398187253487
0.0008903784670214584,0.0002786112173574575
-0.00021261037274055244,-0.0007546725841458146
0.0007505287243834969,0.00017260214809945674
-9.343407031863723e-05,-0.0006230751188600205
-1.560464832881507e-05,-0.000495133138721054
0.0006313524219615817,0.00011655137584809997
0.001469234793070761,0.0008549593755072779
0.0003176025645651111,-0.00019050937648541956
0.001412078811296985,0.0008439929200667951
0.0013342493893071631,0.0007574797715918748
0.00031517039512792916,-0.00016370248540868373
0.0008867302128656857,0.0003419729599024694
0.0006860762342981754,0.0001494507421695485
0.002637892207636684,0.002067361949205103
0.0008429511629964106,0.0003200400490215038
0.0013938375405181207,0.0009414725239821982
0.0007322874536046323,0.0003041996133852508
0.00026652700638429025,-6.500438644433816e-05
-0.0008048436306943554,-0.0011287505641711737
0.0010132030235991466,0.0005881089597888622
0.0011943996466692013,0.0007964716131580362
0.0008563280949009114,0.0004686964449924934
0.001965397358255877,0.0016031153355579961
-7.519279953977267e-05,-0.0004463933367633525
0.002065116305180337,0.0016226112563410768
0.0009086197378003232,0.0005466801281248158
0.00011086816240464593,-0.0002136607824153278
-0.0003816461486246974,-0.0007485801089011019
0.0005060956959467116,0.00018844258373570974
0.0009706400584484627,0.000664874147872242
0.000619191574775672,0.00032735101931515904
-0.00015302222152959485,-0.000461015277350663
0.0014388326751059867,0.0010231116922613482
0.000489070509886438,0.00013482880158223804
0.0013111437796539346,0.0009439095140800832
0.0002069388551733327,-0.00014786204977243074
0.0008198455533431823,0.00033466198960881426
0.0013950536252367116,0.001020674702163463
0.000833222485247683,0.00040777169254536656
3.5470909852005726e-05,-0.0003428212576032368
0.0008770015351169579,0.0004930663459713441
-4.7222851012180324e-05,-0.00047563721793797344
0.00010600382353028206,-0.00021487927746427032
0.0010679268359357404,0.0006478152171870465
0.0005778446943435789,0.00011289589070127236
0.00010357165409310012,-0.00032210684177121367
0.001087384191433196,0.00060151240532723
0.0019799903748789686,0.0013825677316993967
-0.0005506819245088424,-0.0009703462078086439
0.0006058146428711713,4.709715805837532e-05
0.0003942159018363422,-1.992006963346426e-05
0.0007724182493181344,0.00027373723716168734
0.0003735424616202958,-0.00015761001016397104
0.0007602574021322247,0.00027251874211274487
0.0004136732573337978,-8.95361419298142e-06
0.0005158243736954394,2.5164247177409642e-05
-0.00024058032126814477,-0.0006437895346920435
0.00022274795651501528,-0.00023924917844312106
0.0022098303866926626,0.0016676955731519507
0.0004538040530472999,1.1760801639041724e-05
0.0005206887125698033,9.949244516290445e-05
0.0020748449829290647,0.0015884933949706858
0.0005620355930018963,0.0001811316134420545
0.00023612488841951598,-0.00012836612898935014
0.0005948698804038525,0.00020428301937196273
0.0004465075447357541,0.00012508084119069773
0.0010630624970613765,0.0006977735141936905
-0.0004910937732978849,-0.0007473616138521594
-0.00014815788265523094,-0.0004573597922038353
0.0002726074299772451,-0.00012592913889146505
0.0004136732573337978,3.613070261789248e-05
-1.8036817765997013e-05,-0.00032941781206486883
0.0002908487007561097,-5.64749211017404e-05
0.0005875733720923067,0.00030176262328736575
-0.0003062488960720572,-0.000671814920817722
0.0005024474417909387,9.705545506501937e-05
0.002453047330410857,0.002044210543275195
-0.0004388021303984731,-0.0008131603464950564
0.00012789334846491956,-0.00018563539628964942
-0.0004169126054638356,-0.0007278656930690788
-0.00015545439096677677,-0.000510973574357307
-0.00011289142581609278,-0.0004597967823017204
-0.0004217769443381995,-0.0008424042276696773
-0.00036705313200160577,-0.0008058493762014013
0.0009305092627349607,0.0005369321677332756
0.0003407081742183395,-0.00022950121805158076
0.00046839706967039153,-8.206331712953368e-05
0.0010363086332523751,0.0004930663459713441
-0.0008145723084430833,-0.001312743316561497
0.0010715750900915134,0.0005308396924885629
0.0005668999318762602,-9.912224781472923e-05
-0.0010881913701260518,-0.0015540053362521195
0.0010290121249408293,0.00036512436583237767
0.00011451641656041886,-0.00045857828725277795
-0.0002478768295796906,-0.0007863534554183205
-0.0005810840424736167,-0.001181145851275703
0.001211424832729475,0.0005089067816075972
0.0005474425763788047,-0.00020269432697484494
0.0004100250031780249,-0.0002307197131005233
-0.00010316274806736501,-0.0008229083068865968
-0.00022963555880082604,-0.0009325728612914251
-0.00044366646927283696,-0.0012006417720587833
-0.0004910937732978849,-0.001235978128478117
0.0004854222557306651,-0.00031845135662438603
-0.0002089621185847795,-0.001009338049374805
-0.0010663018451914144,-0.0018086708014811098
0.0006045985581525803,-0.00016492098045762626
0.000873353280961185,-5.891191119962547e-05
-0.0010115780328548206,-0.0017440905638871555
0.0003942159018363422,-0.00043786387142075476
-0.00023693206711237187,-0.0010812292572624149
0.001257636052035932,0.00030785509853207844
0.001037524717970966,0.00011655137584809997
0.0006751314718308567,-0.00023193820814946587
0.0018668944960500086,0.0008963882071713243
0.0006410810997103094,-0.000302610920988133
-0.0009313164414278165,-0.0016575774154122351
-0.00035367620009710515,-0.001220137692841864
4.276741816355155e-05,-0.0008253452969844818
-7.519279953977267e-05,-0.000896018009823149
0.0007602574021322247,-0.0001490805448213733
0.0016601600938895436,0.0006953365240958054
2.5742232103277955e-05,-0.000782697970271493
0.0018668944960500086,0.0009621869398142213
0.0011931835619506104,0.0002786112173574575
0.0013512745753674368,0.0004479820291604703
5.37121806308703e-05,-0.0006608484653772391
-5.451935932372615e-05,-0.0008436227227186199
0.0009074036530817321,3.003822737317979e-05
-0.0014834189036681174,-0.002185185771604354
0.00011451641656041886,-0.000640134049545216
0.0007322874536046323,-0.00012105515869569492
0.0006872923190167664,-0.00014420656462560313
0.0014582900306034422,0.0006758406033127249
-8.978581616286432e-05,-0.0008204713167887116
0.0016723209410754532,0.0008354634547241974
-3.99263427006345e-05,-0.0006766889010134921
0.0012831738311263423,0.0005149992568523099
3.182265569623281e-05,-0.0007010588019923429
9.933130761595326e-06,-0.0007083697722859981
0.0003796228852132506,-0.00026727456456879944
-0.0003257062515695127,-0.0009691277127597013
-3.262983438908867e-05,-0.0006437895346920435
0.00014370244980660218,-0.0005389989604829854
0.00020450668573615075,-0.0004463933367633525
-9.586623975581918e-05,-0.000753454089096872
0.00012667726374632858,-0.0003598801882884323
0.00021545144820346948,-0.0003745021288757428
0.0011518366815185175,0.0005613020687121263
0.0003467885978112944,-0.0002136607824153278
0.00010965207768605498,-0.0004719817327911458
0.0007116140133885858,4.5878663009432786e-05
0.001007122600006192,0.0004406710588668151
0.0005778446943435789,2.2727257079524563e-05
-0.0009434772886137262,-0.0014626182075814292
0.0004185375962081617,-0.00010277773296155684
0.0006581062857705831,0.0001043664253586746
0.00011573250127900983,-0.00036353567343525993
0.0004161054267709798,-1.5046089437694109e-05
0.0018474371405525528,0.0013362649198395806
2.087789322891407e-05,-0.0002879889804008226
-0.0007330946322974881,-0.0010495483859899088
-0.00032935450572528567,-0.0006815628812092624
0.0002616626675099264,-0.00012227365374463744
0.0005243369667255761,0.0001360472966311806
0.0006690510482379018,0.0002713002470638023
-0.0007039085990513048,-0.0010507668810388513
0.0005279852208813491,0.00022499743520398586
0.00033097949646961175,-8.95361419298142e-06
0.00022274795651501528,-0.00010887020820626953
0.0012588521367545228,0.0010182377120655781
0.0003844872240876145,0.0001104589006033873
8.533038331423555e-05,-0.00014786204977243074
-0.00047406858723761126,-0.0006340415743005033
0.00037597463105747765,0.00021159398966561792
0.0012637164756288868,0.001036515137799716
0.0012345304423827033,0.0010097082467229802
0.0008830819587099126,0.0007038659894384033
0.00044529146001716304,0.00024449335598706646
5.857651950523418e-05,-6.865987159116577e-05
0.0003674620380273409,0.00013848428672906565
-0.0005640588564133431,-0.000669377930719837
0.0006204076594942629,0.0005259657122927927
-0.0006212148381871188,-0.000753454089096872
-0.00013478095075073027,-0.0003562247031416047
0.0016577279244523616,0.0014130301079229603
0.0011567010203928814,0.0009000436923181518
2.939048625905087e-05,-0.0002514341289325464
-0.0002490929142982816,-0.000479292703084801
0.00022518012595219725,-2.844953497606203e-05
0.0007201266064187226,0.00043092309847527475
0.0012041283244179292,0.0008634888408498758
0.0009767204820414176,0.0006271008013550234
0.0014534256917290783,0.001136431731813004
0.0012211535104782027,0.0007903791379133234
0.0009353736016093244,0.0005478986231737584
0.0006228398289314449,0.0002335269005465836
0.0021222722869541125,0.0017274018305501351
0.00036381378387156796,9.705545506501937e-05
0.0010740072595286953,0.0006246638112571383
-1.6820733047406042e-05,-0.00044151935656758234
0.0010448212262825119,0.0006368487617465637
0.0007055335897956309,0.0002920146628958254
0.0010740072595286953,0.0006551261874807018
0.000746880470227724,0.00024083787084023885
0.0016151649593016777,0.0011547091575471423
0.0005036635265095297,4.449831345386495e-06
6.587302781678e-05,-0.000413493970441904
0.001502069080472717,0.001034078147701831
-0.0011915585712062844,-0.0015747197520841424
0.0012661486450660686,0.0008269339893815996
0.00036502986859015895,-6.865987159116577e-05
0.0007322874536046323,0.0003419729599024694
0.0005437943222230317,7.268555408616862e-05
0.000279903938288791,-0.00015029903987031582
0.0010569820734684216,0.0005954199300825173
0.0012697968992218416,0.0007806311775217831
0.001298982932468025,0.0007976901082069787
0.000825925976936137,0.00028835917774899783
0.001210208748010884,0.0006685296330190696
0.001933779155572512,0.0013411389000353505
0.0009001071447701863,0.00034075446485352695
0.00129290250887507,0.0007830681676196682
0.00023004446482656113,-0.000302610920988133
0.0013841088627693928,0.0006770590983616674
0.00042218585036393465,-0.00019050937648541956
0.0007262070300116774,-2.844953497606203e-05
0.0026853195116617323,0.0017578642067736985
0.0009365896863279154,0.0001299548213864679
0.0015361194525932644,0.0005978569201804024
0.0012783094922519784,0.00029932563318948064
0.001678401364668408,0.0005344951776353905
0.001087384191433196,-2.4794049829234414e-05
0.0011980479008249743,6.781157389039847e-05
0.0007335035383232232,-0.0005487469208745257
0.00039178373239916035,-0.0009252618909977698
0.0008198455533431823,-0.0004707632377422033
0.0014412648445431687,8.243351447770892e-05
0.0016175971287388593,0.0001811316134420545
0.0016285418912061781,0.00014701375207166342
0.0016103006204273135,0.00020184602927407762
0.0016674566022010892,7.146705903722607e-05
0.0016224614676132233,1.907177193269695e-05
0.0029917728607466573,0.0013204244842033273
0.0019471560874770126,0.00028957767279794036
0.002179428268727888,0.0005247472172438502
0.0021234883716727037,0.00031029208862996355
0.002096734507863702,0.00025424131637860674
0.0013512745753674368,-0.0003647541684842025
0.0029759637594049745,0.0011132803258830958
0.0017027230590402275,-0.0001844169012407069
0.002455479499848039,0.0004967218311181718
0.002817872745988148,0.0007928161280112084
0.0026524852242597757,0.0006307562865018509
0.0017088034826331824,-0.00026118208932408675
0.002825169254299694,0.0007964716131580362
0.0011968318161063834,-0.0008399672375717923
0.00231927801136585,0.00034684694009823964
0.001251555628442977,-0.0005755538119512616
0.0013233046268398443,-0.0006998403069434004
0.0009718561431670536,-0.0008411857326207348
0.0017927133282159594,2.7601237275294717e-05
0.00125520388259875,-0.0005329064852382727
0.002260905944873483,0.0005015958113139419
0.0018668944960500086,0.00014457676197377834
0.0016321901453619512,8.608899962453653e-05
0.0007128300981071767,-0.0008070678712503438
0.001251555628442977,-0.00026118208932408675
0.002186724777039434,0.0006539076924317592
0.0013658675919905284,-3.3323515171832175e-05
0.0009365896863279154,-0.0003781576140225704
0.0014959886568797621,0.00019697204907830748
0.0020736288982104735,0.0007830681676196682
0.002781390204430419,0.0014605514148317194
3.790307928918767e-05,-0.0010203045048152878
0.0005802768637807609,-0.0004268974159802719
0.0007809308423482712,-0.0002660560695198569
0.001711235652070364,0.0007014289993405181
0.001464370454196397,0.0005137807618033673
0.0015762502483067662,0.0006904625439000353
5.0063926475097376e-05,-0.0007083697722859981
-0.0007926827835084457,-0.0014906435937071076
0.0016808335341055897,0.0009877753358420146
0.0005632516777204873,-7.735119144038883e-06
0.0008806497892727308,0.00036512436583237767
0.0011092737163678334,0.0005369321677332756
0.0015276068595631274,0.0009804643655483593
0.0014400487598245776,0.0009244135932970027
5.492826534946126e-05,-0.00035744319819054724
0.0011129219705236061,0.000649033712235989
0.002108895355049612,0.001627485236536847
0.00014491853452519313,-0.00024290466358994867
0.0011348114954582438,0.0007672277319834152
-0.0007476876489205797,-0.0010081195543258624
0.0016990748048844545,0.0014313075336570985
0.00021058710932910562,-5.64749211017404e-05
0.0004951509334793928,0.00025667830647649185
-5.208718988654421e-05,-0.0002465601487367763
-0.00025517333789123645,-0.00037693911897362784
0.0013026311866237979,0.0011534906624981996
0.0001376220262136473,1.907177193269695e-05
0.0016236775523318142,0.0015044172365936506
0.0018948644445776009,0.0017334943057948477
0.0022098303866926626,0.002068580444254046
0.0011372436648954256,0.0009877753358420146
0.0022146947255670263,0.0020320255927857695
0.0011299471565838798,0.0010791624645127048
0.001081303767840241,0.0009536574744716235
0.001087384191433196,0.0009219766031991174
0.0016917782965729087,0.0015129467019362483
0.0005997342192782164,0.0004041162073985389
0.0007602574021322247,0.0005722685241526091
0.0006520258621776281,0.00042970460342633217
0.0011080576316492424,0.0008793292764861287
0.0013755962697392563,0.0010535740684849116
0.00032246690343947496,5.318963330308801e-05
0.0010630624970613765,0.0007513872963471623
0.0014862599791310347,0.0010279856724571183
0.0019775582054417868,0.0014629884049296043
0.001885135766828873,0.0013301724445948678
0.0011883192230762465,0.0005905459498867472
0.001091032445588969,0.0005552095934674136
0.0006459454385846733,8.243351447770892e-05
0.0021672674215419785,0.001564123493991835
0.0024226452124460826,0.0018126964839761128
0.001126298902428107,0.0006088233756208853
0.0011481884273627444,0.0005320581875375053
0.0019058092070449195,0.0012607182268051429
0.0011980479008249743,0.0005954199300825173
0.001122650648272334,0.0005369321677332756
0.0015969236885228129,0.0009719349002057616
0.002234152081064482,0.0016006783454601112
7.073736669114389e-05,-0.0005353434753361578
0.001343978067055891,0.0007501688012982197
0.0021611869979490236,0.0016433256721731
0.0012150730868852478,0.0006794960884595524
0.0010983289539005145,0.0005917644449356898
0.002305901079461349,0.0018382848800039058
0.0005766286096249879,0.00018844258373570974
0.0025466858537423614,0.002180681988756759
0.002273066792059393,0.0019345459888703664
0.0018656784113314177,0.001595804365264341
0.0017270447534120468,0.0014495849593912364
0.001976342120723196,0.0016603846028582954
0.0015884110954926761,0.001432526028706041
0.0011652136134230181,0.0011266837714214639
0.0011700779522973818,0.0010669775140232797
0.0013464102364930727,0.00139840816733565
0.0003540851061228402,0.0003821832965175732
-0.0008559191888751763,-0.0007619835544394699
0.002350896214049215,0.0024487508995241175
-0.000949557712206681,-0.0007095882673349408
-7.39767148211817e-05,0.0002079385045187903
0.0007614734868508156,0.000954875969520566
0.0001595115511482848,0.00042361212818161953
0.0007091818439514038,0.0010267671774081759
0.0006398650149917185,0.0010413891179954862
0.0020675484746175187,0.0024597173549646
0.0017331251770050019,0.002139253157092713
0.002023769424748244,0.002525516087607497
0.0010788715984030592,0.001609207810802709
-0.00018707259365014203,0.0003383174747556419
-0.0004217769443381995,0.00012873632633752534
0.0008198455533431823,0.001495887771251053
0.0003784068004946596,0.0010304226625550033
-0.0004339377915241092,0.0003115105836789061
0.0011494045120813354,0.0018139149790250553
-0.0004728525025190203,0.0002469303460849515
0.0010314442943780114,0.0017152168800607097
-8.24893078513185e-05,0.0006453782270891613
0.0008563280949009114,0.001595804365264341
0.001211424832729475,0.0019077390977936307
0.0003115221409721562,0.0010681960090722221
0.001162781443985836,0.0019028651175978604
-0.0001627508992783226,0.0005625205637610688
0.0001595115511482848,0.0008525223854093929
-0.00017369566174564133,0.0005661760489078964
0.00021666753292206044,0.0009024806824160369
1.7229639073141155e-05,0.0006612186627254144
0.0011567010203928814,0.001761519691920526
0.0005814929484993518,0.0013155505040075572
0.0005146082889768485,0.0011681126030855101
0.00043677886698702625,0.0010572295536317392
0.00024220531201247085,0.0007842866626686108
0.000150998958118148,0.0007586982666408174
-9.586623975581918e-05,0.0004199566430347919
0.00011938075543478273,0.000614915850865598
